transaction_id,customer_id,timestamp,transaction_type,amount,location
T1763,C355,2025-01-01 00:10:25,Withdrawal,3854.62,Hyderabad
T1764,C345,2025-03-09 22:58:38,Deposit,749.76,Hyderabad
T1765,C157,2025-03-17 10:51:20,Withdrawal,4002.42,Chennai
T1766,C969,2025-03-16 01:34:05,Deposit,3546.85,Delhi
T1767,C137,2025-03-31 05:33:44,Deposit,1677.68,Bangalore
T1768,C872,2025-03-16 16:08:52,Withdrawal,4967.82,Delhi
T1769,C567,2025-01-05 07:13:28,Deposit,847.87,Delhi
T1770,C207,2025-01-15 19:44:01,Deposit,4867.4,Mumbai
T1771,C964,2025-01-24 02:51:07,Deposit,2697.06,Chennai
T1772,C408,2025-01-24 20:52:26,Deposit,1592.41,Bangalore
T1773,C642,2025-01-27 17:24:20,Withdrawal,835.75,Mumbai
T1774,C540,2025-03-24 14:23:39,Deposit,728.68,Hyderabad
T1775,C276,2025-02-05 09:38:15,Deposit,1997.84,Delhi
T1776,C455,2025-01-07 13:29:07,Deposit,994.04,Delhi
T1777,C271,2025-02-25 03:55:29,Deposit,3448.92,Delhi
T1778,C114,2025-03-26 06:03:37,Withdrawal,4661.26,Chennai
T1779,C341,2025-02-16 17:48:25,Withdrawal,3774.16,Mumbai
T1780,C407,2025-01-25 08:05:29,Deposit,1259.96,Bangalore
T1781,C458,2025-03-25 11:19:44,Deposit,1746.25,Chennai
T1782,C169,2025-01-15 14:57:26,Withdrawal,429.89,Delhi
T1783,C986,2025-02-27 14:07:34,Deposit,3264.2,Bangalore
T1784,C131,2025-02-06 16:05:13,Withdrawal,2094.73,Hyderabad
T1785,C161,2025-03-30 16:55:00,Withdrawal,2405.86,Chennai
T1786,C478,2025-01-17 07:31:35,Deposit,623.66,Mumbai
T1787,C256,2025-01-17 08:02:02,Deposit,2777.42,Chennai
T1788,C353,2025-02-15 14:15:45,Withdrawal,1963.88,Hyderabad
T1789,C762,2025-03-22 01:22:36,Deposit,503.31,Mumbai
T1790,C529,2025-01-26 05:13:58,Deposit,2610.66,Chennai
T1791,C550,2025-01-20 06:10:14,Withdrawal,247.53,Hyderabad
T1792,C577,2025-02-09 16:52:46,Deposit,1017.51,Delhi
T1793,C559,2025-01-23 19:42:45,Deposit,967.45,Bangalore
T1794,C108,2025-01-11 12:35:56,Withdrawal,1597.13,Bangalore
T1795,C359,2025-02-14 07:32:02,Withdrawal,2512.44,Bangalore
T1796,C822,2025-01-29 13:55:23,Deposit,3236.46,Bangalore
T1797,C105,2025-02-12 19:38:38,Withdrawal,428.66,Mumbai
T1798,C564,2025-02-25 08:46:17,Deposit,2159.84,Delhi
T1799,C354,2025-02-11 16:24:06,Withdrawal,1503.5,Delhi
T1800,C577,2025-01-29 22:48:45,Deposit,2092.39,Bangalore
T1801,C374,2025-02-16 08:09:36,Deposit,3370.22,Chennai
T1802,C340,2025-02-08 04:45:41,Deposit,1478.32,Delhi
T1803,C899,2025-01-29 03:21:42,Withdrawal,423.42,Hyderabad
T1804,C278,2025-01-25 15:19:21,Withdrawal,992.22,Delhi
T1805,C906,2025-03-25 23:38:30,Withdrawal,2133.81,Chennai
T1806,C966,2025-03-05 17:51:38,Deposit,309.97,Bangalore
T1807,C489,2025-03-24 20:24:58,Deposit,2786.0,Delhi
T1808,C847,2025-03-17 10:03:02,Deposit,2425.29,Hyderabad
T1809,C400,2025-03-05 10:28:57,Deposit,1383.2,Bangalore
T1810,C705,2025-01-27 17:48:31,Withdrawal,3329.82,Bangalore
T1811,C771,2025-01-31 17:16:36,Withdrawal,1517.37,Delhi
T1812,C250,2025-03-20 15:37:37,Withdrawal,807.39,Bangalore
T1813,C436,2025-03-06 10:20:16,Deposit,4423.61,Bangalore
T1814,C798,2025-02-06 08:03:43,Deposit,4092.26,Bangalore
T1815,C964,2025-03-06 18:30:53,Withdrawal,3679.05,Delhi
T1816,C167,2025-03-05 17:45:07,Deposit,4364.54,Bangalore
T1817,C664,2025-02-14 23:41:02,Deposit,993.95,Chennai
T1818,C627,2025-03-07 23:51:50,Withdrawal,3188.71,Mumbai
T1819,C576,2025-01-17 14:40:58,Deposit,4065.56,Hyderabad
T1820,C481,2025-01-28 08:49:42,Deposit,3398.31,Delhi
T1821,C908,2025-02-20 02:51:07,Deposit,2915.46,Bangalore
T1822,C296,2025-02-03 14:43:48,Withdrawal,464.92,Mumbai
T1823,C771,2025-02-18 10:12:47,Withdrawal,4114.26,Hyderabad
T1824,C910,2025-02-05 10:03:55,Withdrawal,985.14,Delhi
T1825,C711,2025-03-30 22:10:47,Withdrawal,2297.02,Delhi
T1826,C775,2025-02-22 04:38:14,Withdrawal,2258.1,Delhi
T1827,C982,2025-03-30 13:07:03,Deposit,3352.52,Delhi
T1828,C927,2025-02-17 14:47:15,Withdrawal,3730.84,Hyderabad
T1829,C890,2025-03-17 00:54:45,Deposit,1543.14,Delhi
T1830,C670,2025-03-23 04:59:26,Withdrawal,4925.2,Hyderabad
T1831,C194,2025-01-15 06:29:32,Deposit,2405.12,Hyderabad
T1832,C600,2025-01-23 00:17:18,Withdrawal,4851.42,Chennai
T1833,C165,2025-02-10 22:47:19,Withdrawal,1215.13,Hyderabad
T1834,C351,2025-03-07 13:52:11,Withdrawal,963.81,Chennai
T1835,C189,2025-03-01 03:40:11,Withdrawal,2354.91,Chennai
T1836,C585,2025-03-29 17:25:11,Withdrawal,4580.63,Delhi
T1837,C717,2025-02-03 09:39:22,Withdrawal,2208.76,Delhi
T1838,C711,2025-03-19 15:26:25,Withdrawal,532.73,Hyderabad
T1839,C474,2025-03-27 03:02:56,Withdrawal,2848.06,Chennai
T1840,C170,2025-02-07 22:40:11,Withdrawal,4559.82,Delhi
T1841,C382,2025-01-16 21:58:54,Deposit,4562.68,Chennai
T1842,C486,2025-01-09 21:09:02,Withdrawal,4033.79,Mumbai
T1843,C930,2025-03-26 18:39:01,Deposit,312.0,Hyderabad
T1844,C309,2025-01-14 22:52:02,Withdrawal,2654.72,Chennai
T1845,C961,2025-02-04 12:18:35,Deposit,575.54,Delhi
T1846,C681,2025-02-02 16:12:35,Deposit,4306.24,Chennai
T1847,C341,2025-01-27 10:19:45,Deposit,142.08,Bangalore
T1848,C203,2025-01-03 17:01:02,Withdrawal,4376.34,Mumbai
T1849,C866,2025-03-01 17:15:31,Deposit,4040.38,Bangalore
T1850,C885,2025-01-13 01:32:15,Deposit,3249.33,Chennai
T1851,C588,2025-03-05 20:12:33,Deposit,1721.65,Mumbai
T1852,C954,2025-03-26 19:38:38,Deposit,2135.77,Mumbai
T1853,C196,2025-02-20 16:06:05,Deposit,2531.43,Mumbai
T1854,C985,2025-03-27 18:15:47,Deposit,2717.32,Chennai
T1855,C468,2025-03-25 16:13:05,Deposit,1891.81,Delhi
T1856,C644,2025-03-03 02:18:14,Deposit,2090.3,Bangalore
T1857,C875,2025-03-21 02:05:28,Deposit,4536.99,Delhi
T1858,C728,2025-03-13 16:07:41,Withdrawal,3217.95,Mumbai
T1859,C350,2025-01-20 08:50:52,Deposit,1747.73,Delhi
T1860,C162,2025-01-09 05:33:49,Deposit,1248.78,Hyderabad
T1861,C446,2025-02-18 22:23:08,Deposit,1276.2,Bangalore
T1862,C355,2025-03-25 21:39:39,Deposit,2985.45,Delhi
T1863,C710,2025-03-27 21:51:24,Withdrawal,4098.54,Delhi
T1864,C744,2025-02-23 23:14:42,Deposit,1699.63,Mumbai
T1865,C581,2025-03-25 12:31:55,Deposit,3129.37,Bangalore
T1866,C683,2025-03-10 21:11:38,Deposit,956.09,Mumbai
T1867,C132,2025-02-10 20:18:07,Withdrawal,4010.4,Mumbai
T1868,C211,2025-02-24 02:11:36,Deposit,1603.9,Hyderabad
T1869,C691,2025-02-11 00:37:42,Withdrawal,1152.07,Mumbai
T1870,C961,2025-02-06 01:01:51,Withdrawal,2268.29,Hyderabad
T1871,C609,2025-02-22 23:54:52,Deposit,3934.72,Bangalore
T1872,C239,2025-02-07 14:50:22,Deposit,1143.79,Delhi
T1873,C464,2025-03-12 17:36:19,Deposit,3491.89,Delhi
T1874,C291,2025-03-08 14:28:39,Deposit,2379.0,Chennai
T1875,C180,2025-01-26 17:30:40,Deposit,2007.76,Hyderabad
T1876,C967,2025-03-13 10:12:34,Deposit,676.04,Bangalore
T1877,C394,2025-03-17 20:44:24,Withdrawal,3533.74,Bangalore
T1878,C853,2025-01-01 14:54:11,Withdrawal,3928.15,Delhi
T1879,C726,2025-02-21 08:40:45,Withdrawal,715.34,Hyderabad
T1880,C812,2025-02-01 15:14:56,Withdrawal,3163.33,Mumbai
T1881,C639,2025-03-29 07:37:25,Deposit,4253.89,Mumbai
T1882,C665,2025-01-12 15:55:34,Deposit,2721.98,Chennai
T1883,C182,2025-02-14 19:58:23,Withdrawal,3901.8,Chennai
T1884,C697,2025-01-21 00:12:12,Deposit,4342.4,Chennai
T1885,C941,2025-02-03 22:57:24,Withdrawal,4124.28,Hyderabad
T1886,C506,2025-01-15 08:41:05,Deposit,4484.29,Hyderabad
T1887,C601,2025-02-28 06:25:19,Deposit,590.99,Hyderabad
T1888,C651,2025-03-29 01:17:07,Deposit,959.79,Bangalore
T1889,C210,2025-02-26 01:21:51,Withdrawal,4587.8,Delhi
T1890,C228,2025-02-23 10:15:19,Withdrawal,3745.01,Delhi
T1891,C297,2025-03-25 03:52:20,Withdrawal,4919.81,Chennai
T1892,C797,2025-02-08 13:12:38,Withdrawal,2847.92,Bangalore
T1893,C643,2025-02-07 00:59:11,Withdrawal,4895.18,Chennai
T1894,C615,2025-03-10 09:02:11,Deposit,1226.98,Mumbai
T1895,C949,2025-03-26 10:15:12,Deposit,3199.67,Hyderabad
T1896,C126,2025-02-27 06:45:32,Deposit,1899.16,Bangalore
T1897,C547,2025-03-24 21:03:24,Deposit,3085.42,Hyderabad
T1898,C521,2025-02-17 06:36:06,Deposit,2808.53,Delhi
T1899,C322,2025-03-28 08:08:21,Deposit,1186.7,Mumbai
T1900,C818,2025-03-18 22:00:28,Withdrawal,2562.39,Bangalore
T1901,C954,2025-03-03 13:50:34,Deposit,870.85,Chennai
T1902,C649,2025-01-02 23:36:23,Withdrawal,2167.16,Mumbai
T1903,C722,2025-01-11 00:34:13,Withdrawal,1901.79,Bangalore
T1904,C263,2025-01-31 22:20:23,Withdrawal,2417.04,Mumbai
T1905,C519,2025-03-10 20:37:47,Deposit,2519.86,Hyderabad
T1906,C578,2025-01-03 09:47:19,Deposit,2019.52,Chennai
T1907,C863,2025-02-04 02:01:31,Withdrawal,4358.42,Bangalore
T1908,C899,2025-01-25 21:27:19,Withdrawal,2753.6,Delhi
T1909,C904,2025-03-14 15:06:32,Withdrawal,1649.61,Hyderabad
T1910,C416,2025-01-07 14:22:27,Deposit,4229.53,Delhi
T1911,C224,2025-02-28 11:54:58,Withdrawal,932.03,Hyderabad
T1912,C932,2025-01-01 23:16:26,Deposit,1723.79,Hyderabad
T1913,C416,2025-01-23 12:04:22,Withdrawal,3580.04,Mumbai
T1914,C774,2025-03-20 08:39:40,Deposit,1156.84,Mumbai
T1915,C319,2025-02-05 15:44:51,Deposit,2583.39,Chennai
T1916,C488,2025-01-03 16:55:43,Withdrawal,3775.21,Bangalore
T1917,C225,2025-02-16 21:43:09,Deposit,4448.62,Hyderabad
T1918,C920,2025-01-16 08:00:20,Withdrawal,1825.55,Hyderabad
T1919,C293,2025-03-16 23:08:10,Deposit,1338.05,Bangalore
T1920,C977,2025-03-06 05:58:59,Withdrawal,4497.73,Chennai
T1921,C144,2025-03-14 20:43:24,Withdrawal,4898.91,Bangalore
T1922,C752,2025-01-21 14:49:23,Deposit,2111.6,Delhi
T1923,C688,2025-02-05 03:56:05,Withdrawal,2363.12,Mumbai
T1924,C144,2025-03-04 04:25:53,Withdrawal,3306.4,Bangalore
T1925,C547,2025-02-23 18:41:58,Withdrawal,4457.1,Chennai
T1926,C110,2025-02-03 13:29:34,Withdrawal,1351.3,Bangalore
T1927,C523,2025-01-01 20:38:01,Deposit,1823.87,Hyderabad
T1928,C784,2025-03-17 15:43:18,Deposit,3048.81,Chennai
T1929,C733,2025-03-21 17:50:58,Deposit,4971.66,Chennai
T1930,C984,2025-03-24 12:15:52,Deposit,1921.62,Hyderabad
T1931,C136,2025-03-01 03:40:01,Deposit,1816.53,Mumbai
T1932,C271,2025-03-11 21:42:41,Deposit,4174.92,Hyderabad
T1933,C964,2025-02-18 13:33:57,Withdrawal,3978.17,Bangalore
T1934,C705,2025-02-11 13:13:59,Deposit,2136.46,Delhi
T1935,C184,2025-01-31 02:57:59,Deposit,420.17,Hyderabad
T1936,C561,2025-01-18 14:27:22,Deposit,384.1,Hyderabad
T1937,C845,2025-02-10 13:09:37,Withdrawal,670.67,Chennai
T1938,C240,2025-03-25 11:40:44,Deposit,1972.96,Chennai
T1939,C377,2025-03-12 22:38:12,Withdrawal,391.97,Delhi
T1940,C797,2025-03-30 08:29:15,Deposit,690.88,Delhi
T1941,C417,2025-03-14 06:49:03,Deposit,1461.68,Delhi
T1942,C698,2025-02-27 06:56:45,Deposit,2854.6,Delhi
T1943,C631,2025-02-09 21:14:55,Withdrawal,4153.68,Hyderabad
T1944,C433,2025-01-26 23:59:53,Deposit,2118.92,Hyderabad
T1945,C961,2025-01-09 22:14:16,Deposit,3005.7,Bangalore
T1946,C435,2025-01-21 07:30:39,Withdrawal,330.09,Chennai
T1947,C153,2025-01-16 08:26:54,Withdrawal,2405.87,Bangalore
T1948,C145,2025-02-13 06:52:22,Deposit,2429.27,Delhi
T1949,C247,2025-02-09 14:00:04,Deposit,1661.46,Bangalore
T1950,C901,2025-02-02 04:35:00,Withdrawal,2845.49,Chennai
T1951,C602,2025-03-27 11:54:05,Deposit,3759.14,Hyderabad
T1952,C802,2025-02-14 21:51:30,Withdrawal,2186.9,Chennai
T1953,C862,2025-01-11 02:26:09,Deposit,1169.04,Bangalore
T1954,C738,2025-02-07 12:46:36,Deposit,2045.91,Mumbai
T1955,C454,2025-03-01 00:30:21,Withdrawal,4795.25,Chennai
T1956,C168,2025-02-23 22:04:10,Deposit,2974.14,Bangalore
T1957,C486,2025-01-12 03:18:54,Withdrawal,158.61,Hyderabad
T1958,C497,2025-01-30 16:09:02,Deposit,4293.81,Hyderabad
T1959,C431,2025-02-07 18:34:33,Deposit,1297.71,Mumbai
T1960,C867,2025-01-05 18:36:36,Withdrawal,298.01,Mumbai
T1961,C447,2025-03-02 08:37:45,Deposit,2333.85,Chennai
T1962,C941,2025-01-22 12:41:53,Withdrawal,3704.08,Delhi
T1963,C328,2025-01-25 14:40:55,Deposit,4742.43,Mumbai
T1964,C593,2025-02-16 06:37:02,Deposit,4082.37,Bangalore
T1965,C754,2025-01-07 17:08:03,Withdrawal,1346.69,Chennai
T1966,C685,2025-03-25 12:38:08,Deposit,1401.93,Chennai
T1967,C314,2025-01-10 20:17:39,Withdrawal,2214.81,Delhi
T1968,C886,2025-01-23 09:14:38,Deposit,4178.68,Hyderabad
T1969,C441,2025-02-16 08:52:04,Deposit,3074.46,Mumbai
T1970,C456,2025-03-06 21:28:03,Deposit,2157.04,Hyderabad
T1971,C973,2025-01-17 17:30:05,Withdrawal,418.06,Hyderabad
T1972,C193,2025-02-21 06:34:23,Withdrawal,816.97,Delhi
T1973,C398,2025-01-23 00:28:01,Deposit,3392.14,Bangalore
T1974,C142,2025-02-24 09:50:57,Withdrawal,3512.25,Bangalore
T1975,C242,2025-03-21 03:58:31,Deposit,2935.8,Delhi
T1976,C176,2025-03-25 06:01:44,Deposit,2499.29,Delhi
T1977,C529,2025-01-08 09:04:16,Withdrawal,941.66,Bangalore
T1978,C944,2025-01-31 12:25:33,Deposit,1311.44,Delhi
T1979,C364,2025-02-23 02:49:56,Withdrawal,2731.26,Mumbai
T1980,C951,2025-03-05 17:34:59,Withdrawal,2528.69,Bangalore
T1981,C795,2025-03-01 17:43:20,Deposit,4010.36,Delhi
T1982,C830,2025-03-23 14:23:47,Deposit,2029.74,Bangalore
T1983,C998,2025-02-18 16:58:18,Deposit,2229.12,Hyderabad
T1984,C416,2025-03-16 02:56:56,Withdrawal,766.34,Mumbai
T1985,C763,2025-01-26 12:50:36,Deposit,1831.77,Mumbai
T1986,C799,2025-01-28 02:27:39,Withdrawal,933.88,Hyderabad
T1987,C390,2025-01-04 12:35:33,Withdrawal,1488.55,Chennai
T1988,C246,2025-02-13 13:46:09,Withdrawal,4284.04,Chennai
T1989,C537,2025-01-23 13:48:43,Deposit,4298.63,Delhi
T1990,C741,2025-01-12 22:13:44,Withdrawal,339.43,Chennai
T1991,C401,2025-02-21 12:22:06,Deposit,1308.55,Delhi
T1992,C346,2025-03-15 12:01:10,Withdrawal,3257.45,Bangalore
T1993,C299,2025-01-22 18:51:24,Deposit,1263.43,Hyderabad
T1994,C571,2025-02-03 14:13:47,Deposit,1678.01,Chennai
T1995,C246,2025-03-21 03:19:05,Deposit,4351.26,Delhi
T1996,C568,2025-02-24 14:10:10,Deposit,107.7,Delhi
T1997,C477,2025-02-27 16:47:15,Withdrawal,3136.32,Bangalore
T1998,C778,2025-01-05 07:02:39,Deposit,1869.14,Hyderabad
T1999,C808,2025-02-08 03:48:29,Deposit,950.36,Chennai
T2000,C883,2025-01-15 11:40:58,Withdrawal,207.68,Hyderabad
T2001,C119,2025-03-11 15:47:39,Withdrawal,3635.34,Mumbai
T2002,C388,2025-01-06 21:40:44,Withdrawal,535.42,Bangalore
T2003,C102,2025-02-05 08:18:23,Deposit,2625.44,Bangalore
T2004,C500,2025-02-20 12:16:01,Withdrawal,2193.42,Mumbai
T2005,C827,2025-01-27 06:10:20,Deposit,2230.14,Chennai
T2006,C690,2025-02-08 11:46:07,Deposit,3869.2,Hyderabad
T2007,C572,2025-01-31 22:05:45,Deposit,1272.35,Bangalore
T2008,C573,2025-02-08 09:48:56,Withdrawal,3434.1,Delhi
T2009,C615,2025-02-23 23:40:44,Deposit,1446.86,Bangalore
T2010,C622,2025-03-07 18:43:02,Withdrawal,2172.86,Mumbai
T2011,C316,2025-03-30 13:33:16,Withdrawal,4104.83,Mumbai
T2012,C939,2025-03-31 18:46:52,Withdrawal,2119.83,Chennai
T2013,C606,2025-01-14 01:46:00,Deposit,2699.66,Hyderabad
T2014,C801,2025-02-25 10:36:49,Withdrawal,4892.04,Bangalore
T2015,C709,2025-03-11 15:52:45,Withdrawal,3027.47,Bangalore
T2016,C895,2025-01-27 06:13:55,Withdrawal,602.49,Hyderabad
T2017,C225,2025-02-21 10:16:33,Deposit,4644.69,Mumbai
T2018,C682,2025-03-27 08:29:44,Deposit,2751.35,Bangalore
T2019,C224,2025-01-04 06:43:28,Withdrawal,3214.97,Hyderabad
T2020,C560,2025-02-26 02:38:50,Withdrawal,2310.57,Delhi
T2021,C223,2025-01-15 23:02:39,Deposit,4325.19,Chennai
T2022,C390,2025-01-28 23:51:26,Deposit,4998.19,Mumbai
T2023,C168,2025-03-18 18:24:26,Deposit,2673.42,Delhi
T2024,C456,2025-02-21 04:23:13,Withdrawal,2214.22,Hyderabad
T2025,C719,2025-01-03 14:41:34,Deposit,2443.99,Chennai
T2026,C656,2025-01-21 21:14:55,Withdrawal,1627.42,Bangalore
T2027,C509,2025-02-16 02:20:39,Withdrawal,606.41,Hyderabad
T2028,C363,2025-03-01 15:06:56,Withdrawal,3887.41,Delhi
T2029,C230,2025-01-23 21:44:04,Deposit,513.46,Delhi
T2030,C804,2025-01-23 03:10:58,Deposit,1337.26,Chennai
T2031,C119,2025-01-31 11:43:19,Deposit,1090.6,Chennai
T2032,C308,2025-01-19 21:04:43,Withdrawal,1122.62,Delhi
T2033,C387,2025-02-10 09:17:14,Withdrawal,1494.66,Chennai
T2034,C655,2025-03-30 01:41:49,Withdrawal,1976.75,Bangalore
T2035,C400,2025-02-21 12:18:16,Deposit,617.21,Delhi
T2036,C805,2025-02-20 13:09:36,Deposit,3062.74,Delhi
T2037,C316,2025-03-02 21:27:12,Deposit,637.4,Hyderabad
T2038,C168,2025-02-12 23:05:38,Withdrawal,1795.48,Mumbai
T2039,C238,2025-01-19 22:25:08,Withdrawal,3508.46,Bangalore
T2040,C358,2025-01-07 09:43:03,Deposit,4979.47,Mumbai
T2041,C679,2025-01-12 05:49:39,Deposit,2214.98,Delhi
T2042,C155,2025-01-02 14:57:20,Deposit,1328.52,Hyderabad
T2043,C379,2025-01-27 19:18:43,Withdrawal,1657.02,Mumbai
T2044,C406,2025-02-19 01:19:00,Withdrawal,4044.47,Delhi
T2045,C716,2025-02-16 18:34:38,Deposit,4479.28,Mumbai
T2046,C856,2025-01-31 06:55:18,Withdrawal,3000.39,Hyderabad
T2047,C958,2025-03-26 16:40:09,Deposit,1754.19,Delhi
T2048,C811,2025-01-02 07:13:56,Withdrawal,3696.45,Bangalore
T2049,C375,2025-04-01 12:26:43,Withdrawal,1538.68,Mumbai
T2050,C909,2025-01-29 04:20:41,Deposit,1586.98,Delhi
T2051,C788,2025-01-12 14:11:20,Deposit,2763.71,Delhi
T2052,C503,2025-01-06 11:48:09,Deposit,1817.48,Delhi
T2053,C161,2025-02-05 02:44:25,Withdrawal,4031.87,Hyderabad
T2054,C451,2025-02-07 10:53:33,Withdrawal,1302.81,Delhi
T2055,C877,2025-01-23 12:58:31,Deposit,4636.62,Chennai
T2056,C973,2025-01-06 16:55:03,Deposit,4561.26,Bangalore
T2057,C748,2025-01-18 14:34:21,Deposit,1148.66,Mumbai
T2058,C769,2025-03-23 20:18:59,Withdrawal,2981.18,Hyderabad
T2059,C864,2025-03-25 02:11:58,Deposit,588.09,Chennai
T2060,C538,2025-03-09 04:03:24,Deposit,2744.5,Chennai
T2061,C752,2025-01-02 04:49:23,Deposit,1643.19,Bangalore
T2062,C306,2025-03-12 02:18:48,Withdrawal,4740.85,Bangalore
T2063,C578,2025-03-16 03:24:51,Deposit,4619.58,Mumbai
T2064,C137,2025-03-10 18:57:37,Deposit,1349.69,Mumbai
T2065,C943,2025-03-04 11:45:43,Deposit,4725.39,Bangalore
T2066,C924,2025-03-24 12:49:33,Deposit,1943.76,Hyderabad
T2067,C598,2025-03-03 04:27:23,Deposit,4351.02,Mumbai
T2068,C840,2025-02-17 09:35:00,Deposit,2882.19,Hyderabad
T2069,C932,2025-01-13 05:56:19,Deposit,3892.86,Delhi
T2070,C762,2025-01-23 06:53:57,Deposit,1786.6,Delhi
T2071,C429,2025-02-27 01:44:18,Deposit,1241.83,Chennai
T2072,C636,2025-01-06 23:54:22,Deposit,1643.67,Hyderabad
T2073,C780,2025-02-16 14:28:38,Deposit,4971.08,Bangalore
T2074,C414,2025-02-14 08:23:42,Deposit,1159.63,Hyderabad
T2075,C911,2025-03-09 08:28:35,Deposit,3968.54,Hyderabad
T2076,C281,2025-02-18 11:46:08,Deposit,3289.08,Delhi
T2077,C974,2025-01-15 08:34:07,Deposit,4740.33,Mumbai
T2078,C533,2025-03-18 10:11:52,Withdrawal,3237.25,Bangalore
T2079,C889,2025-02-18 12:17:09,Deposit,713.3,Delhi
T2080,C473,2025-01-13 12:45:17,Deposit,3689.21,Chennai
T2081,C231,2025-03-05 11:36:24,Withdrawal,1946.87,Delhi
T2082,C182,2025-03-21 03:08:33,Withdrawal,255.26,Chennai
T2083,C136,2025-01-10 12:19:04,Withdrawal,1905.83,Bangalore
T2084,C346,2025-01-13 12:22:39,Withdrawal,3717.75,Mumbai
T2085,C393,2025-02-14 18:30:49,Withdrawal,2934.39,Mumbai
T2086,C982,2025-01-09 07:21:40,Withdrawal,1451.13,Bangalore
T2087,C549,2025-02-14 09:36:45,Deposit,2106.35,Hyderabad
T2088,C984,2025-03-01 03:37:09,Withdrawal,4857.74,Bangalore
T2089,C347,2025-01-20 12:17:55,Withdrawal,511.3,Chennai
T2090,C317,2025-02-10 08:22:09,Withdrawal,4135.42,Hyderabad
T2091,C289,2025-01-22 08:25:32,Deposit,2731.42,Mumbai
T2092,C917,2025-03-09 18:39:12,Withdrawal,1235.51,Chennai
T2093,C239,2025-01-09 01:51:57,Withdrawal,1850.49,Mumbai
T2094,C163,2025-03-26 20:40:24,Deposit,4760.49,Delhi
T2095,C346,2025-03-02 07:59:34,Withdrawal,2878.87,Hyderabad
T2096,C412,2025-03-31 03:07:55,Deposit,4988.5,Mumbai
T2097,C204,2025-02-05 14:39:24,Withdrawal,2991.6,Bangalore
T2098,C332,2025-02-03 03:35:12,Deposit,1421.45,Mumbai
T2099,C843,2025-02-07 06:09:23,Withdrawal,3976.73,Delhi
T2100,C988,2025-01-09 13:45:27,Deposit,2375.07,Mumbai
T2101,C153,2025-03-03 20:07:02,Deposit,1123.25,Bangalore
T2102,C657,2025-02-22 04:44:45,Deposit,4303.36,Hyderabad
T2103,C761,2025-03-04 01:09:05,Deposit,4549.73,Mumbai
T2104,C274,2025-02-11 19:38:53,Deposit,3114.81,Chennai
T2105,C592,2025-03-01 15:20:02,Withdrawal,4713.76,Chennai
T2106,C806,2025-02-23 00:53:37,Withdrawal,1553.32,Chennai
T2107,C769,2025-01-10 12:11:15,Deposit,4720.86,Mumbai
T2108,C427,2025-01-18 02:18:03,Withdrawal,2386.63,Bangalore
T2109,C871,2025-01-12 12:07:18,Withdrawal,4009.33,Mumbai
T2110,C117,2025-01-02 18:10:55,Withdrawal,361.12,Chennai
T2111,C985,2025-02-19 10:06:34,Withdrawal,3971.86,Hyderabad
T2112,C229,2025-02-25 23:33:35,Withdrawal,2325.46,Mumbai
T2113,C812,2025-03-19 03:10:42,Withdrawal,3457.89,Hyderabad
T2114,C302,2025-01-01 03:42:15,Deposit,126.75,Hyderabad
T2115,C252,2025-03-15 17:37:26,Withdrawal,2482.5,Mumbai
T2116,C720,2025-03-25 02:38:15,Withdrawal,4692.4,Mumbai
T2117,C491,2025-01-30 20:18:09,Withdrawal,2373.13,Chennai
T2118,C784,2025-03-04 23:57:12,Withdrawal,1164.67,Delhi
T2119,C392,2025-01-02 02:01:30,Withdrawal,668.52,Bangalore
T2120,C234,2025-03-14 16:29:14,Withdrawal,3349.2,Chennai
T2121,C948,2025-02-28 04:42:13,Deposit,2666.23,Hyderabad
T2122,C150,2025-01-30 16:54:30,Deposit,574.34,Mumbai
T2123,C220,2025-01-19 10:36:28,Withdrawal,2235.69,Delhi
T2124,C884,2025-03-12 16:41:18,Deposit,4802.71,Mumbai
T2125,C781,2025-03-09 19:47:33,Withdrawal,3787.18,Chennai
T2126,C810,2025-02-25 01:47:49,Withdrawal,3723.96,Chennai
T2127,C255,2025-03-08 13:48:46,Withdrawal,123.09,Mumbai
T2128,C975,2025-02-16 13:57:55,Deposit,901.34,Chennai
T2129,C154,2025-02-07 11:31:42,Withdrawal,3712.08,Chennai
T2130,C829,2025-02-11 22:01:23,Withdrawal,641.6,Mumbai
T2131,C293,2025-01-01 07:52:37,Deposit,2842.3,Mumbai
T2132,C241,2025-03-08 05:09:52,Withdrawal,1632.88,Chennai
T2133,C693,2025-01-23 18:52:42,Deposit,4035.26,Chennai
T2134,C808,2025-02-25 09:03:00,Deposit,2706.25,Delhi
T2135,C329,2025-03-13 05:47:19,Withdrawal,4237.2,Chennai
T2136,C642,2025-02-10 17:18:11,Withdrawal,1533.71,Chennai
T2137,C351,2025-02-14 05:47:41,Deposit,2349.17,Bangalore
T2138,C173,2025-03-28 22:11:03,Deposit,4273.52,Delhi
T2139,C898,2025-03-23 11:22:36,Withdrawal,2280.81,Chennai
T2140,C147,2025-03-27 23:28:26,Deposit,4312.12,Hyderabad
T2141,C493,2025-01-16 19:22:50,Deposit,4157.97,Hyderabad
T2142,C320,2025-03-26 23:59:56,Deposit,2950.08,Hyderabad
T2143,C860,2025-02-17 15:38:04,Withdrawal,2887.87,Chennai
T2144,C241,2025-02-28 21:59:21,Deposit,4490.71,Bangalore
